zip	data
59343	19
59344	141
59345	21
59347	174
59349	408
59351	100
59353	473
59354	69
59401	6151
59404	11019
59405	14053
59410	287
59411	181
59412	574
59414	328
59416	160
59417	2252
59418	34
59419	27
59420	57
59421	907
59422	1096
59424	29
59425	1428
59427	1597
59430	208
59432	68
59433	191
59434	145
59435	12
59436	823
59440	143
59441	44
59442	715
59443	265
59444	91
59446	236
59447	136
59448	164
59450	211
59451	52
59452	234
59453	145
59454	65
59456	127
59457	4203
59460	129
59461	29
59462	59
59463	79
59464	209
59465	20
59466	33
59467	24
59468	320
59469	46
59471	137
59472	239
59474	1301
59477	133
59479	347
59480	143
59482	214
59483	161
59484	26
59485	287
59486	478
59487	579
59489	170
59501	5027
59520	432
59521	1028
59522	424
59523	913
59524	245
59525	86
59526	794
59527	288
59528	104
59529	62
59530	54
59531	135
59532	57
59535	14
59537	10
59538	1166
59540	171
59542	117
59544	91
59545	29
59546	129
59547	26
59601	14765
59602	11398
59623	0
59625	0
59631	155
59632	1012
59633	177
59634	1885
59635	3365
59636	12
59638	212
59639	548
59640	53
59642	19
59643	315
59644	1837
59645	724
59647	154
59648	201
59701	14870
59710	117
59711	4683
59713	71
59714	9695
59715	15686
59716	849
59718	18414
59720	206
59721	203
59722	1830
59724	43
59725	3518
59727	123
59728	163
59729	1118
59730	954
59731	73
59732	66
59733	63
59735	114
59736	63
59739	137
59740	238
59741	2240
59743	88
59745	46
59746	49
59747	73
59748	98
59749	758
59750	133
59751	72
59752	1906
59754	404
59755	58
59756	8
59758	814
59759	1651
59760	104
59761	141
59762	110
59801	14887
59802	9364
59803	6576
59804	3361
59808	9526
59812	7
59820	786
59821	942
59823	814
59824	566
59825	924
59826	294
59827	159
59828	2382
59829	1031
59830	50
59831	179
59832	315
59833	2326
59834	904
59837	182
59840	6464
59841	193
59842	42
59843	104
59844	244
59845	561
59846	521
59847	2745
59848	40
59851	43
59853	407
59854	84
59855	219
59856	54
59858	677
59859	1868
59860	4765
59863	82
59864	2466
59865	1247
59866	481
59867	32
59868	880
59870	4857
59871	137
59872	1119
59873	1301
59874	792
59875	1625
59901	23954
59910	278
59911	3951
59912	6024
59913	249
59914	161
59915	178
59916	79
59917	1957
59918	218
59919	265
59920	576
59922	1058
59923	4679
59925	601
59926	135
59927	145
59928	61
59929	119
59930	354
59931	95
59932	829
59933	3
59934	289
59935	1358
59936	233
59937	6653
60002	9227
60004	20228
60005	12598
60007	12920
60008	8710
60010	16631
60012	4025
60013	9626
60014	17662
60015	10242
60016	23847
60018	9812
60020	5025
60021	1801
60022	2937
60025	15989
60026	5519
60029	199
60030	14244
60031	14318
60033	4954
60034	739
60035	11765
60040	1937
60041	3533
60042	3107
60043	776
60044	4284
60045	7497
60046	12070
60047	15356
60048	10448
60050	13068
60051	9618
60053	9111
60056	22107
60060	13437
60061	11095
60062	16290
60064	5177
60067	15266
60068	15165
60069	3551
60070	6190
60071	1910
60072	321
60073	19930
60074	14375
60075	21
60076	11458
60077	10807
60081	3302
60083	3562
60084	6535
60085	25514
60087	9695
60088	1333
60089	16052
60090	15201
60091	10223
60093	7215
60096	2797
60097	4239
60098	12819
60099	11279
60101	13740
60102	11788
60103	14661
60104	6120
60106	7332
60107	13030
60108	9184
60109	193
60110	11973
60111	94
60112	1612
60113	92
60115	16899
60118	6343
60119	4368
60120	16532
60123	17481
60124	8708
60126	17792
60129	84
60130	7035
60131	5838
60133	11210
60134	10876
60135	2888
60136	2907
60137	14425
60139	11443
60140	7316
60141	169
60142	12851
60143	4616
60144	31
60145	860
60146	904
60148	20442
60150	687
60151	1566
60152	4487
60153	7333
60154	7084
60155	3123
60156	9898
60157	920
60160	8321
60162	3050
60163	1980
60164	7186
60165	1203
60169	12353
60171	4106
60172	9126
60173	6576
60174	12524
60175	8862
60176	4240
60177	8533
60178	8699
60180	729
60181	11460
60183	5
60184	895
60185	10611
60187	9987
60188	15163
60189	12054
60190	4529
60191	5328
60192	5933
60193	15709
60194	7884
60195	2335
60201	17363
60202	14024
60203	1689
60208	0
60301	2087
60302	14653
60304	6527
60305	4275
60401	2885
60402	23143
60403	7651
60404	7205
60406	9164
60407	626
60408	2097
60409	14678
60410	4514
60411	18444
60415	5309
60416	3693
60417	5936
60418	5016
60419	7919
60420	1841
60421	1548
60422	3708
60423	10997
60424	800
60425	3088
60426	8299
60428	3655
60429	5116
60430	7302
60431	8942
60432	6447
60433	5252
60435	18945
60436	6565
60437	41
60438	11303
60439	8697
60440	17404
60441	12580
60442	4521
60443	8323
60444	713
60445	6017
60446	13388
60447	5403
60448	8905
60449	3606
60450	8913
60451	12519
60452	10182
60453	21745
60455	6241
60456	1916
60457	5594
60458	5311
60459	9674
60460	534
60461	1835
60462	16446
60463	5226
60464	3947
60465	7327
60466	8301
60467	9646
60468	2258
60469	1619
60470	170
60471	5244
60472	1555
60473	7575
60474	278
60475	4326
60476	790
60477	15442
60478	5418
60479	290
60480	2398
60481	4610
60482	4491
60484	2163
60487	9119
60490	6362
60491	7533
60501	3813
60502	8364
60503	5167
60504	14009
60505	17327
60506	17681
60510	10961
60511	601
60512	418
60513	7663
60514	3926
60515	11939
60516	11383
60517	12822
60518	1518
60519	32
60520	1161
60521	6000
60523	4203
60525	12288
60526	5074
60527	12123
60530	276
60531	816
60532	12702
60534	4118
60536	28
60537	254
60538	10138
60539	0
60540	15239
60541	1088
60542	7162
60543	14200
60544	10223
60545	4713
60546	6479
60548	4355
60549	250
60550	454
60551	1470
60552	1864
60553	237
60554	4635
60555	5675
60556	754
60557	25
60558	4475
60559	10389
60560	9732
60561	9278
60563	16200
60564	15804
60565	13822
60585	7635
60586	14421
60601	9629
60602	551
60603	719
60604	383
60605	18822
60606	2637
60607	15037
60608	30070
60609	23174
60610	27145
60611	23564
60612	14934
60613	28784
60614	34603
60615	22430
60616	25360
60617	30248
60618	37745
60619	28016
60620	25896
60621	11382
60622	25594
60623	27450
60624	13435
60625	31681
60626	24103
60628	23170
60629	34229
60630	21698
60631	12144
60632	27058
60633	4919
60634	27575
60636	11444
60637	22628
60638	20805
60639	26703
60640	37727
60641	25449
60642	11379
60643	18289
60644	18748
60645	16613
60646	11080
60647	38440
60649	24326
60651	20880
60652	13353
60653	16833
60654	15955
60655	10817
60656	12392
60657	39636
60659	13612
60660	21349
60661	7475
60706	9292
60707	15486
60712	4593
60714	11328
60803	9201
60804	25031
60805	7328
60827	9372
60901	13006
60910	209
60911	480
60912	288
60913	705
60914	9975
60915	4147
60917	175
60918	300
60919	199
60920	58
60921	635
60922	952
60924	695
60926	26
60927	891
60928	236
60929	264
60930	297
60931	176
60932	132
60933	112
60934	91
60935	413
60936	1884
60938	809
60939	0
60940	1150
60941	614
60942	2458
60945	87
60946	166
60948	747
60949	188
60950	5073
60951	336
60952	260
60953	905
60954	2222
60955	677
60956	40
60957	2363
60958	651
60959	426
60960	302
60961	373
60962	224
60963	548
60964	1897
60966	722
60967	0
60968	201
60969	27
60970	2675
60973	119
60974	131
61001	576
61006	622
61007	161
61008	12826
61010	2810
61011	993
61012	737
61013	335
61014	481
61015	299
61016	2091
61018	419
61019	1309
61020	1037
61021	9010
61024	926
61025	2123
61027	19
61028	815
61030	791
61031	603
61032	13407
61036	3469
61037	48
61038	448
61039	310
61041	646
61042	170
61043	56
61044	113
61046	1134
61047	660
61048	1648
61049	194
61050	104
61051	637
61052	438
61053	1186
61054	1732
61057	16
61059	74
61060	599
61061	3036
61062	686
61063	1704
61064	1660
61065	3479
61067	244
61068	5860
61070	509
61071	5842
61072	4275
61073	7172
61074	2040
61075	447
61077	51
61078	525
61079	98
61080	4561
61081	8926
61084	1269
61085	1343
61087	684
61088	2314
61089	252
61091	0
61101	7969
61102	6409
61103	10046
61104	7752
61107	12717
61108	11855
61109	11031
61111	9846
61112	47
61114	6349
61115	8427
61201	15844
61230	395
61231	2082
61232	680
61233	107
61234	511
61235	658
61236	17
61237	0
61238	1052
61239	485
61240	2364
61241	2690
61242	493
61243	74
61244	9202
61250	1204
61251	154
61252	2411
61254	4928
61256	875
61257	358
61258	67
61259	505
61260	306
61261	305
61262	390
61263	277
61264	4673
61265	18860
61270	2731
61272	554
61273	1121
61274	91
61275	1713
61276	14
61277	1101
61278	286
61279	369
61281	1023
61282	4154
61283	464
61284	854
61285	738
61301	4437
61310	1476
61311	104
61312	190
61313	129
61314	314
61315	110
61316	87
61317	225
61318	220
61319	544
61320	287
61321	98
61322	591
61323	66
61324	46
61325	433
61326	896
61327	524
61328	34
61329	539
61330	500
61331	0
61332	65
61333	101
61334	251
61335	122
61336	226
61337	202
61338	149
61340	244
61341	2882
61342	3450
61344	124
61345	328
61346	33
61348	2021
61349	408
61350	9748
61353	450
61354	4578
61356	4630
61358	174
61359	172
61360	1275
61361	540
61362	2388
61363	150
61364	8315
61367	328
61368	558
61369	582
61370	504
61371	27
61372	81
61373	784
61374	27
61375	498
61376	932
61377	695
61378	206
61379	589
61401	13513
61402	0
61410	1623
61411	100
61412	533
61413	442
61414	341
61415	766
61416	124
61417	81
61418	278
61419	68
61420	431
61421	522
61422	1284
61423	305
61424	9
61425	225
61426	27
61427	880
61428	486
61430	327
61431	133
61432	263
61433	9
61434	1224
61435	51
61436	359
61437	237
61438	307
61439	108
61440	318
61441	356
61442	274
61443	5870
61447	423
61448	1618
61449	185
61450	758
61451	87
61452	90
61453	281
61454	180
61455	7583
61458	321
61459	126
61460	60
61462	4184
61465	531
61466	115
61467	436
61468	58
61469	879
61470	202
61471	51
61472	182
61473	555
61474	124
61475	114
61476	246
61477	200
61478	142
61479	32
61480	516
61482	219
61483	756
61484	328
61485	135
61486	588
61488	544
61489	299
61490	490
61491	983
61501	743
61516	304
61517	1152
61519	101
61520	6496
61523	4430
61524	154
61525	4054
61526	332
61528	1098
61529	1039
61530	2584
61531	1222
61532	194
61533	912
61534	719
61535	650
61536	1566
61537	1100
61539	67
61540	1175
61541	61
61542	1547
61543	42
61544	292
61545	358
61546	1571
61547	1390
61548	4498
61550	7438
61552	78
61553	92
61554	17298
61559	1438
61560	324
61561	906
61562	22
61563	243
61564	377
61565	573
61567	247
61568	1705
61569	434
61570	671
61571	9690
61572	403
61602	694
61603	6801
61604	11964
61605	5867
61606	2502
61607	4526
61610	2242
61611	10108
61614	13044
61615	10825
61616	2832
61625	14
61701	16281
61704	15573
61705	5067
61720	116
61721	212
61722	232
61723	951
61724	178
61725	574
61726	1072
61727	4020
61728	492
61729	382
61730	147
61731	57
61732	779
61733	390
61734	962
61735	155
61736	963
61737	177
61738	1596
61739	1847
61740	579
61741	647
61742	523
61743	64
61744	783
61745	1584
61747	594
61748	958
61749	358
61750	40
61751	32
61752	1788
61753	1242
61754	447
61755	1808
61756	956
61759	506
61760	969
61761	19933
61764	5556
61769	239
61770	381
61771	348
61772	59
61773	126
61774	340
61775	125
61776	485
61777	405
61778	215
61801	11200
61802	9228
61810	98
61811	286
61812	102
61813	741
61814	518
61815	130
61816	150
61817	1122
61818	625
61820	15379
61821	12433
61822	11394
61830	179
61831	96
61832	13757
61833	924
61834	2523
61839	245
61840	221
61841	464
61842	1018
61843	746
61844	397
61845	104
61846	1889
61847	497
61848	91
61849	748
61850	177
61851	148
61852	94
61853	5008
61854	581
61855	30
61856	3329
61857	70
61858	1147
61859	449
61862	201
61863	332
61864	553
61865	459
61866	5458
61870	485
61871	138
61872	276
61873	2209
61874	3414
61875	329
61876	290
61877	442
61878	522
61880	1780
61882	266
61883	1907
61884	452
61910	1532
61911	1719
61912	548
61913	546
61914	822
61917	180
61919	307
61920	8625
61924	822
61925	437
61928	296
61929	329
61930	270
61931	474
61932	241
61933	469
61936	53
61937	749
61938	9330
61940	126
61941	61
61942	480
61943	726
61944	5512
61949	75
61951	2993
61953	2735
61955	65
61956	1277
61957	760
62001	661
62002	13023
62006	147
62009	737
62010	4712
62011	114
62012	2287
62013	140
62014	1319
62015	237
62016	1503
62017	479
62018	1183
62019	143
62021	410
62022	369
62023	44
62024	4219
62025	13435
62026	0
62027	228
62028	288
62030	25
62031	242
62032	323
62033	1767
62034	6065
62035	6627
62036	201
62037	734
62040	16895
62044	680
62045	141
62046	359
62047	437
62048	680
62049	2664
62050	115
62051	301
62052	4880
62053	94
62054	133
62056	3738
62058	352
62059	275
62060	1618
62061	567
62062	3564
62063	344
62067	822
62069	1391
62074	467
62075	1280
62076	53
62077	149
62078	26
62079	102
62080	1019
62081	92
62082	984
62083	104
62084	727
62085	88
62086	497
62087	826
62088	2802
62089	275
62090	442
62091	113
62092	917
62093	179
62094	420
62095	4669
62097	1068
62098	14
62201	2297
62203	1875
62204	1978
62205	2282
62206	4858
62207	2649
62208	7271
62214	440
62215	794
62216	1053
62217	282
62218	770
62219	444
62220	7881
62221	11896
62223	7174
62225	1555
62226	11743
62230	2703
62231	2737
62232	2818
62233	2544
62234	14028
62236	5505
62237	1051
62238	206
62239	1761
62240	601
62241	366
62242	766
62243	2401
62244	430
62245	733
62246	3621
62248	227
62249	7052
62250	207
62253	328
62254	2374
62255	487
62256	12
62257	870
62258	3617
62260	2800
62261	31
62262	771
62263	2103
62264	1303
62265	1773
62266	29
62268	392
62269	13872
62271	754
62272	695
62273	129
62274	2745
62275	1071
62277	378
62278	2591
62279	26
62280	171
62281	1066
62282	272
62284	263
62285	1665
62286	2321
62288	1160
62289	185
62292	318
62293	1853
62294	5736
62295	515
62297	155
62298	7124
62301	13855
62305	7933
62311	403
62312	634
62313	158
62314	213
62316	309
62319	90
62320	885
62321	1597
62323	111
62324	511
62325	210
62326	965
62330	715
62334	87
62336	47
62338	475
62339	438
62340	700
62341	1450
62343	318
62344	30
62345	119
62346	64
62347	782
62348	79
62349	299
62351	767
62352	75
62353	1415
62354	532
62355	255
62356	194
62357	71
62358	189
62359	24
62360	665
62361	120
62362	148
62363	2393
62365	195
62366	456
62367	630
62370	118
62373	107
62374	133
62375	232
62376	524
62378	366
62379	816
62380	165
62401	7943
62410	449
62411	1753
62413	172
62414	684
62417	979
62418	705
62419	111
62420	1884
62421	191
62422	406
62423	248
62424	848
62425	264
62426	400
62427	734
62428	1175
62431	332
62432	232
62433	468
62434	153
62436	311
62438	97
62439	2962
62440	498
62441	2999
62442	1086
62443	684
62444	196
62445	391
62446	124
62447	1249
62448	2311
62449	1289
62450	5061
62451	837
62452	142
62454	3943
62458	826
62459	93
62460	364
62461	296
62462	403
62463	486
62464	85
62465	331
62466	1094
62467	1491
62468	947
62469	116
62471	3636
62473	482
62474	314
62475	85
62476	563
62477	313
62478	120
62479	310
62480	261
62481	128
62501	934
62510	746
62512	193
62513	619
62514	163
62515	429
62517	76
62518	140
62519	26
62520	594
62521	14003
62522	6002
62523	288
62526	14183
62530	642
62531	697
62532	23
62533	402
62534	465
